psmiles,wpsmiles,original_index,n_distinct_monomers,refractive_index,legacy_test_fold
CCCOC(=O)C(C*)c1cc(C(=O)O)cc(CC(Oc2ccc(S(=O)(=O)c3ccc(OC(=O)c4cc(F)c(C(Nc5cccc(F)c5)C(C(=O)c5ccc(Br)cc5)c5c(N)c(C)cc(*)c5F)c(Cl)c4)cc3)cc2)c2ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)cc2)c1OC,[*:1]CC([*:2])C(=O)OCCC.[*:3]c1cc(C(=O)O)cc([*:4])c1OC.[*:5]CC([*:6])c1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)cc1.[*:7]Oc1ccc(S(=O)(=O)c2ccc(OC([*:8])=O)cc2)cc1.[*:9]c1cc(F)c([*:10])c(Cl)c1.[*:11]C(Nc1cccc(F)c1)C([*:12])C(=O)c1ccc(Br)cc1.[*:13]c1c(N)c(C)cc([*:14])c1F|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|<1-13:.25:.25<1-14:.25:.25<1-3:.25:.25<1-4:.25:.25<2-13:.25:.25<2-14:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-13:.25:.25<11-14:.25:.25<12-9:.25:.25<12-10:.25:.25<12-13:.25:.25<12-14:.25:.25<13-11:.25:.25<13-12:.25:.25<13-1:.25:.25<13-2:.25:.25<14-11:.25:.25<14-12:.25:.25<14-1:.25:.25<14-2:.25:.25,11660,7,1.6586943864822388,2
CCCCCCCCc1ccc(C(CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)Nc2ccc(C)cc2C(=O)NNc2cc(OC(F)(F)F)cc(*)c2)CC(O)COc2ccc(C(C)(C)c3ccc(Oc4ncc(-c5cc(-c6ccc(*)c7ccccc67)cc6c5C(N)CCO6)nc4C(=O)O)cc3)cc2)cc1,[*:1]c1cc([*:2])cc(OC(F)(F)F)c1.[*:3]NNC(=O)c1cc(C)ccc1NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C([*:4])=O.[*:5]CC([*:6])c1ccc(CCCCCCCC)cc1.[*:7]CC(O)COc1ccc(C(C)(C)c2ccc(O[*:8])cc2)cc1.[*:9]c1ncc([*:10])nc1C(=O)O.[*:11]c1cc([*:12])cc2c1C(N)CCO2.[*:13]c1ccc([*:14])c2ccccc12|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|<1-13:.25:.25<1-14:.25:.25<1-3:.25:.25<1-4:.25:.25<2-13:.25:.25<2-14:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-13:.25:.25<11-14:.25:.25<12-9:.25:.25<12-10:.25:.25<12-13:.25:.25<12-14:.25:.25<13-11:.25:.25<13-12:.25:.25<13-1:.25:.25<13-2:.25:.25<14-11:.25:.25<14-12:.25:.25<14-1:.25:.25<14-2:.25:.25,5523,7,1.4089773893356323,3
CCC(CC)(CNC(=O)NC(=O)c1cccc(C(=O)NCCCCCCc2cc(C(=O)O)cc(-c3cc(C)c(*)cc3Cl)c2OC)c1)NNc1c(C(F)(F)F)ccc(C(F)(F)F)c1NC(=O)c1c(F)c(F)c(C(=O)CCCCCCOC(=O)Nc2ccc(NC(=O)O*)cc2)c(F)c1F,[*:1]C(Br)=C([*:2])c1ccccc1F.[*:3]OC(CC([*:4])=O)(C(F)(F)F)C(F)(F)F|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5,16761,2,1.6506866216659546,1
CCCCOC(=O)c1ccc(OC(=O)C(CC(C*)OCC(CC)CCCC)OC(CSc2ccccc2F)C(CCl)OC(=O)c2ccc3cc(C(=O)c4cc(F)cc(CC(CCCN(CC(C)C)CC(C)C)*)c4N)ccc3c2)cc1,[*:1]CC([*:2])OCC(CC)CCCC.[*:3]CC([*:4])C(=O)Oc1ccc(C(=O)OCCCC)cc1.[*:5]OC(CSc1ccccc1F)C(CCl)OC(=O)c1ccc2cc(C([*:6])=O)ccc2c1.[*:7]c1cc(F)cc([*:8])c1N.[*:9]CC([*:10])CCCN(CC(C)C)CC(C)C|0.2|0.2|0.2|0.2|0.2|<1-9:.25:.25<1-10:.25:.25<1-3:.25:.25<1-4:.25:.25<2-9:.25:.25<2-10:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-1:.25:.25<9-2:.25:.25<10-7:.25:.25<10-8:.25:.25<10-1:.25:.25<10-2:.25:.25,10942,5,1.592530608177185,3
C=CC(C)(CC(=O)NCCCO*)OC(=O)c1cc(C)c(-c2cc(=O)cc(-c3cc(OCC(COC(=O)Nc4c(Br)ccc(OC(F)(F)F)c4NC(=O)Nc4cccc5c(NC(=O)OC(C)(C)C(=O)NCCCC(C)OC(=O)*)cccc45)NC(=O)COCC)cc(CC)c3N)[nH]2)c(C)c1,C=CC(C)(CC(=O)NCCCO[*:1])OC(=O)[*:2].[*:3]c1cc(C)c([*:4])c(C)c1.[*:5]c1cc(=O)cc([*:6])[nH]1.[*:7]c1cc([*:8])cc(CC)c1N.CCOCC(=O)NC(CO[*:9])COC(=O)[*:10].[*:11]Nc1c(Br)ccc(OC(F)(F)F)c1NC(=O)Nc1cccc2c(NC([*:12])=O)cccc12.CC(CCCNC(=O)C(C)(C)O[*:13])OC(=O)[*:14]|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|<1-13:.25:.25<1-14:.25:.25<1-3:.25:.25<1-4:.25:.25<2-13:.25:.25<2-14:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-13:.25:.25<11-14:.25:.25<12-9:.25:.25<12-10:.25:.25<12-13:.25:.25<12-14:.25:.25<13-11:.25:.25<13-12:.25:.25<13-1:.25:.25<13-2:.25:.25<14-11:.25:.25<14-12:.25:.25<14-1:.25:.25<14-2:.25:.25,6806,7,1.539833426475525,5
CCCCCCCCCCCCCCC(CC(COC(C)(CN1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(C(C*)C5CCC5)cc3)C4=O)cc2C1=O)CC(F)(F)F)O[N+](=O)[O-])CC(C(=O)c1ccc(C(C)(C)C)cc1)c1ccc(C)c(*)c1C,[*:1]CC([*:2])C1CCC1.[*:3]c1ccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N([*:4])C5=O)cc3C2=O)cc1.[*:5]CC(C)(CC(F)(F)F)O[*:6].[*:7]CC([*:8])O[N+](=O)[O-].[*:9]CC([*:10])CCCCCCCCCCCCCC.[*:11]CC([*:12])C(=O)c1ccc(C(C)(C)C)cc1.[*:13]c1ccc(C)c([*:14])c1C|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|<1-13:.25:.25<1-14:.25:.25<1-3:.25:.25<1-4:.25:.25<2-13:.25:.25<2-14:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-13:.25:.25<11-14:.25:.25<12-9:.25:.25<12-10:.25:.25<12-13:.25:.25<12-14:.25:.25<13-11:.25:.25<13-12:.25:.25<13-1:.25:.25<13-2:.25:.25<14-11:.25:.25<14-12:.25:.25<14-1:.25:.25<14-2:.25:.25,9037,7,1.628527283668518,5
COCc1ccc(C(CC(=O)NC(C(=O)OC(C)(C)C)C(C)OC(Cc2ccc(OC(CC(CC(=O)c3cc(C(=O)Nc4cc(C)cc(Nc5ccc(*)c6nsnc56)c4F)n[nH]3)C(=O)OCC(C)C)c3ccccc3C(=O)OC(C)C)cc2)c2cccc(CO)c2)c2cc(F)cc(*)c2F)cc1,[*:1]c1ccc([*:2])c2nsnc12.[*:3]Nc1cc(C)cc(NC(=O)c2cc(C([*:4])=O)[nH]n2)c1F.[*:5]CC([*:6])C(=O)OCC(C)C.[*:7]CC([*:8])c1ccccc1C(=O)OC(C)C.[*:9]Oc1ccc([*:10])cc1.[*:11]CC([*:12])c1cccc(CO)c1.CC(O[*:13])C(NC(=O)[*:14])C(=O)OC(C)(C)C.[*:15]CC([*:16])c1ccc(COC)cc1.[*:17]c1cc(F)cc([*:18])c1F|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|<1-17:.25:.25<1-18:.25:.25<1-3:.25:.25<1-4:.25:.25<2-17:.25:.25<2-18:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-13:.25:.25<11-14:.25:.25<12-9:.25:.25<12-10:.25:.25<12-13:.25:.25<12-14:.25:.25<13-11:.25:.25<13-12:.25:.25<13-15:.25:.25<13-16:.25:.25<14-11:.25:.25<14-12:.25:.25<14-15:.25:.25<14-16:.25:.25<15-13:.25:.25<15-14:.25:.25<15-17:.25:.25<15-18:.25:.25<16-13:.25:.25<16-14:.25:.25<16-17:.25:.25<16-18:.25:.25<17-15:.25:.25<17-16:.25:.25<17-1:.25:.25<17-2:.25:.25<18-15:.25:.25<18-16:.25:.25<18-1:.25:.25<18-2:.25:.25,16618,9,1.5730922222137451,4
CCCCOC(=O)C(CC(C*)C(=O)O)c1cc(CCCCCCCCCCCC(=O)NC(=O)OCCC(C)(C)OC=CCN(Cc2nc(OC(COC(=O)C(C)CC(=O)CC3CC(*)OCO3)CC(F)(F)C(F)(F)C(F)(F)F)ccc2O)S(=O)(=O)c2ccc(F)cc2)cnc1C,[*:1]CC([*:2])C(=O)O.[*:3]CC([*:4])C(=O)OCCCC.[*:5]c1cc([*:6])cnc1C.[*:7]CCCCCCCCCCCC(=O)N[*:8].CC(C)(CCOC(=O)[*:9])O[*:10].[*:11]C=CCN(C[*:12])S(=O)(=O)c1ccc(F)cc1.[*:13]c1nc([*:14])ccc1O.[*:15]OC(COC(=O)C(C)CC([*:16])=O)CC(F)(F)C(F)(F)C(F)(F)F.[*:17]CC1CC([*:18])OCO1|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|<1-17:.25:.25<1-18:.25:.25<1-3:.25:.25<1-4:.25:.25<2-17:.25:.25<2-18:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-13:.25:.25<11-14:.25:.25<12-9:.25:.25<12-10:.25:.25<12-13:.25:.25<12-14:.25:.25<13-11:.25:.25<13-12:.25:.25<13-15:.25:.25<13-16:.25:.25<14-11:.25:.25<14-12:.25:.25<14-15:.25:.25<14-16:.25:.25<15-13:.25:.25<15-14:.25:.25<15-17:.25:.25<15-18:.25:.25<16-13:.25:.25<16-14:.25:.25<16-17:.25:.25<16-18:.25:.25<17-15:.25:.25<17-16:.25:.25<17-1:.25:.25<17-2:.25:.25<18-15:.25:.25<18-16:.25:.25<18-1:.25:.25<18-2:.25:.25,11638,9,1.457310676574707,1
CCCOc1ccc(Br)cc1C(CC(=O)OC(C)(C)C(On1c(=O)c2cc3c(=O)n(-c4cccc(-c5cc(C=O)cc(C(CC(CC(=O)C(F)=CC(O)OC(F)(F)C(F)(F)C(F)(F)O*)OC(=O)c6ccccc6OC)c6ccc(C(=O)c7ccccc7)cc6)c5OC)c4C)c(=O)c3cc2c1=O)C(=O)NC(C)C)*,[*:1]OC(F)(F)C(F)(F)C([*:2])(F)F.[*:3]OC(O)C=C(F)C([*:4])=O.[*:5]CC([*:6])OC(=O)c1ccccc1OC.[*:7]CC([*:8])c1ccc(C(=O)c2ccccc2)cc1.[*:9]c1cc(C=O)cc([*:10])c1OC.[*:11]c1cccc(-n2c(=O)c3cc4c(=O)n([*:12])c(=O)c4cc3c2=O)c1C.CC(C)NC(=O)C(O[*:13])C(C)(C)OC(=O)[*:14].[*:15]CC([*:16])c1cc(Br)ccc1OCCC|0.125|0.125|0.125|0.125|0.125|0.125|0.125|0.125|<1-15:.25:.25<1-16:.25:.25<1-3:.25:.25<1-4:.25:.25<2-15:.25:.25<2-16:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-13:.25:.25<11-14:.25:.25<12-9:.25:.25<12-10:.25:.25<12-13:.25:.25<12-14:.25:.25<13-11:.25:.25<13-12:.25:.25<13-15:.25:.25<13-16:.25:.25<14-11:.25:.25<14-12:.25:.25<14-15:.25:.25<14-16:.25:.25<15-13:.25:.25<15-14:.25:.25<15-1:.25:.25<15-2:.25:.25<16-13:.25:.25<16-14:.25:.25<16-1:.25:.25<16-2:.25:.25,13847,8,1.208080530166626,3
CCCCCCOC(Cc1cc(C=O)cc(-c2c(F)cc(C(CC(Cc3cc(C)cc(*)c3N)OCC(C)(C)CC)C(=O)c3ccc(C)c(C)c3)cc2Cl)c1OC(C)=O)CC(OC(=O)c1ccccc1OC(C)=O)C(=O)OCC(CNC(=O)OCCOC)O*,[*:1]c1cc(C)cc([*:2])c1N.[*:3]CC([*:4])OCC(C)(C)CC.[*:5]CC([*:6])C(=O)c1ccc(C)c(C)c1.[*:7]c1cc(F)c([*:8])c(Cl)c1.[*:9]c1cc(C=O)cc([*:10])c1OC(C)=O.[*:11]CC([*:12])OCCCCCC.[*:13]CC([*:14])OC(=O)c1ccccc1OC(C)=O.COCCOC(=O)NCC(COC(=O)[*:15])O[*:16]|0.125|0.125|0.125|0.125|0.125|0.125|0.125|0.125|<1-15:.25:.25<1-16:.25:.25<1-3:.25:.25<1-4:.25:.25<2-15:.25:.25<2-16:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-13:.25:.25<11-14:.25:.25<12-9:.25:.25<12-10:.25:.25<12-13:.25:.25<12-14:.25:.25<13-11:.25:.25<13-12:.25:.25<13-15:.25:.25<13-16:.25:.25<14-11:.25:.25<14-12:.25:.25<14-15:.25:.25<14-16:.25:.25<15-13:.25:.25<15-14:.25:.25<15-1:.25:.25<15-2:.25:.25<16-13:.25:.25<16-14:.25:.25<16-1:.25:.25<16-2:.25:.25,19353,8,1.6573009490966797,5
CCCCCCCCCC(=O)OC(Cc1cccc(OC(=O)Nc2ccc(NC(=O)Nc3ccc(Nc4cc(C(Cc5cnc(Cl)c(-c6cc(*)cc7c6NC(=O)C7(C)C)n5)OC(=O)c5ccc(OC(=O)CCC)cc5)c5cccnc5c4OC)c(C(F)(F)F)c3C(F)(F)F)cc2)c1)c1cccc(C(=O)O)c1*,[*:1]c1cc([*:2])c2c(c1)C(C)(C)C(=O)N2.[*:3]c1nc([*:4])cnc1Cl.[*:5]CC([*:6])OC(=O)c1ccc(OC(=O)CCC)cc1.[*:7]c1cc([*:8])c(OC)c2ncccc12.[*:9]Nc1ccc(NC(=O)Nc2ccc(NC([*:10])=O)cc2)c(C(F)(F)F)c1C(F)(F)F.[*:11]Oc1cccc([*:12])c1.[*:13]CC([*:14])OC(=O)CCCCCCCCC.[*:15]c1cccc(C(=O)O)c1[*:16]|0.125|0.125|0.125|0.125|0.125|0.125|0.125|0.125|<1-15:.25:.25<1-16:.25:.25<1-3:.25:.25<1-4:.25:.25<2-15:.25:.25<2-16:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-13:.25:.25<11-14:.25:.25<12-9:.25:.25<12-10:.25:.25<12-13:.25:.25<12-14:.25:.25<13-11:.25:.25<13-12:.25:.25<13-15:.25:.25<13-16:.25:.25<14-11:.25:.25<14-12:.25:.25<14-15:.25:.25<14-16:.25:.25<15-13:.25:.25<15-14:.25:.25<15-1:.25:.25<15-2:.25:.25<16-13:.25:.25<16-14:.25:.25<16-1:.25:.25<16-2:.25:.25,16720,8,1.636421799659729,3
C=CCCN(C)CC(COC(=O)c1cc(N)c(C)c(C(=O)c2ccc3ccc4ccc(C(=O)Nc5c(Nn6c(=O)c7cc8c(=O)n(-c9ccc(Oc%10ccc(-c%11ccc%12c%13ccc(-c%14sc(*)cc%14C(=O)OCC)cc%13c%13ccccc%13c%12c%11)cc%10)cc9)c(=O)c8cc7c6=O)cc(F)cc5C(=O)O)nc4c3n2)c1)Oc1ccc(*)c(C)n1,[*:1]c1cc(C(=O)OCC)c([*:2])s1.[*:3]c1ccc2c3ccc([*:4])cc3c3ccccc3c2c1.[*:5]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([*:6])c(=O)c5cc4c3=O)cc2)cc1.[*:7]Nc1cc(F)cc(C(=O)O)c1NC(=O)c1ccc2ccc3ccc(C([*:8])=O)nc3c2n1.[*:9]c1cc([*:10])cc(N)c1C.C=CCCN(C)CC(COC(=O)[*:11])O[*:12].[*:13]c1ccc([*:14])c(C)n1|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|<1-13:.25:.25<1-14:.25:.25<1-3:.25:.25<1-4:.25:.25<2-13:.25:.25<2-14:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-13:.25:.25<11-14:.25:.25<12-9:.25:.25<12-10:.25:.25<12-13:.25:.25<12-14:.25:.25<13-11:.25:.25<13-12:.25:.25<13-1:.25:.25<13-2:.25:.25<14-11:.25:.25<14-12:.25:.25<14-1:.25:.25<14-2:.25:.25,5558,7,1.5586775541305542,5
CC(C)(F)C(C)(C*)OCCCCOC(=O)c1ccc2cc(C(=O)OCC(C(=O)Nc3ccccc3NC(=O)c3ccc(N4C(=O)c5ccc(OC(CSc6ccccc6F)C(CCl)OC(=O)c6ccc7cc(C(=O)CCCC=C(c8ccccc8)*)ccc7c6)cc5C4=O)cc3)C(=O)Oc3ccc(C#N)cc3)ccc2c1,[*:1]CC(C)(O[*:2])C(C)(C)F.[*:3]CCCCOC(=O)c1ccc2cc(C(=O)O[*:4])ccc2c1.[*:5]CC([*:6])C(=O)Oc1ccc(C#N)cc1.[*:7]C(=O)Nc1ccccc1NC(=O)c1ccc(N2C(=O)c3ccc([*:8])cc3C2=O)cc1.[*:9]OC(CSc1ccccc1F)C(CCl)OC(=O)c1ccc2cc(C([*:10])=O)ccc2c1.[*:11]CCCC=C([*:12])c1ccccc1|0.16666666666666666|0.16666666666666666|0.16666666666666666|0.16666666666666666|0.16666666666666666|0.16666666666666666|<1-11:.25:.25<1-12:.25:.25<1-3:.25:.25<1-4:.25:.25<2-11:.25:.25<2-12:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-1:.25:.25<11-2:.25:.25<12-9:.25:.25<12-10:.25:.25<12-1:.25:.25<12-2:.25:.25,15877,6,1.5064107179641724,5
